onset	duration	trial	trial_type	rating	resp_time	valence	s_ns	id
10.048316521067136	5	1	iti	10	3.247	negative	social	neg_soc_408
15.0601600885866	8	1	message	10	3.247	negative	social	neg_soc_408
23.076270157186627	5	1	rating	10	3.247	negative	social	neg_soc_408
28.115947049201168	6	2	iti	6	4.437	negative	social	neg_soc_412
34.125378682262635	8	2	message	6	4.437	negative	social	neg_soc_412
42.14147221514304	5	2	rating	6	4.437	negative	social	neg_soc_412
47.17091007475847	5	3	iti	5.0	0.0	negative	nonsocial	neg_nonsoc_212
52.17397488509141	8	3	message	5.0	0.0	negative	nonsocial	neg_nonsoc_212
60.19010576589153	5	3	rating	5.0	0.0	negative	nonsocial	neg_nonsoc_212
65.22079520851821	5	4	iti	9	3.353	negative	social	neg_soc_404
70.22265034533939	8	4	message	9	3.353	negative	social	neg_soc_404
78.23873618055677	5	4	rating	9	3.353	negative	social	neg_soc_404
83.27528924682065	6	5	iti	9	2.054	negative	social	neg_soc_411
89.28788404924398	8	5	message	9	2.054	negative	social	neg_soc_411
97.30396161660155	5	5	rating	9	2.054	negative	social	neg_soc_411
102.33762492309415	3	6	iti	7	0.87	negative	social	neg_soc_413
105.35331732219402	8	6	message	7	0.87	negative	social	neg_soc_413
113.36940999977833	5	6	rating	7	0.87	negative	social	neg_soc_413
118.40608537335629	2	7	iti	3	1.087	negative	social	neg_soc_418
120.4188455329886	8	7	message	3	1.087	negative	social	neg_soc_418
128.43493649998072	5	7	rating	3	1.087	negative	social	neg_soc_418
133.48531029280184	3	8	iti	9	1.92	positive	nonsocial	pos_nonsoc_103
136.5009616376983	8	8	message	9	1.92	positive	nonsocial	pos_nonsoc_103
144.5170471878164	5	8	rating	9	1.92	positive	nonsocial	pos_nonsoc_103
149.54448964208223	4	9	iti	5.0	0.0	negative	nonsocial	neg_nonsoc_202
153.54967130978275	8	9	message	5.0	0.0	negative	nonsocial	neg_nonsoc_202
161.56575571950725	5	9	rating	5.0	0.0	negative	nonsocial	neg_nonsoc_202
166.59402296412463	6	10	iti	9	1.404	positive	nonsocial	pos_nonsoc_102
172.59822332232307	8	10	message	9	1.404	positive	nonsocial	pos_nonsoc_102
180.61429119632612	5	10	rating	9	1.404	positive	nonsocial	pos_nonsoc_102
185.6447075144597	4	11	iti	8	1.721	positive	social	pos_soc_319
189.6469341348029	8	11	message	8	1.721	positive	social	pos_soc_319
197.66303479514772	5	11	rating	8	1.721	positive	social	pos_soc_319
202.6869984758623	2	12	iti	5.0	0.0	negative	nonsocial	neg_nonsoc_220
