onset	duration	trial	trial_type	rating	resp_time	valence	s_ns	id
10.122435259989288	4	1	iti	8	1.897	positive	social	pos_soc_311
14.136348889034707	8	1	message	8	1.897	positive	social	pos_soc_311
22.152474021888338	5	1	rating	8	1.897	positive	social	pos_soc_311
27.252827885306033	3	2	iti	10	2.042	negative	social	neg_soc_419
30.268415608763462	8	2	message	10	2.042	negative	social	neg_soc_419
38.284541026718216	5	2	rating	10	2.042	negative	social	neg_soc_419
43.384184141264996	5	3	iti	8	1.842	positive	social	pos_soc_318
48.400420177174965	8	3	message	8	1.842	positive	social	pos_soc_318
56.416444670496276	5	3	rating	8	1.842	positive	social	pos_soc_318
61.491432240232825	6	4	iti	8	1.175	positive	nonsocial	pos_nonsoc_116
67.49882254598924	8	4	message	8	1.175	positive	nonsocial	pos_nonsoc_116
75.51493656003004	5	4	rating	8	1.175	positive	nonsocial	pos_nonsoc_116
80.5908047969424	5	5	iti	7	0.875	negative	nonsocial	neg_nonsoc_202
85.5974492867972	8	5	message	7	0.875	negative	nonsocial	neg_nonsoc_202
93.61351740008831	5	5	rating	7	0.875	negative	nonsocial	neg_nonsoc_202
98.73321315510111	4	6	iti	7	1.208	positive	nonsocial	pos_nonsoc_110
102.74610128727363	8	6	message	7	1.208	positive	nonsocial	pos_nonsoc_110
110.76216597938765	5	6	rating	7	1.208	positive	nonsocial	pos_nonsoc_110
115.88573336283298	4	7	iti	6	0.942	positive	social	pos_soc_309
119.89475214736012	8	7	message	6	0.942	positive	social	pos_soc_309
127.91080286967917	5	7	rating	6	0.942	positive	social	pos_soc_309
133.0030551082673	6	8	iti	6	0.708	negative	social	neg_soc_404
139.00986153369013	8	8	message	6	0.708	negative	social	neg_soc_404
147.02597298184992	5	8	rating	6	0.708	negative	social	neg_soc_404
152.12745725813147	2	9	iti	7	1.175	positive	nonsocial	pos_nonsoc_117
154.14202547178138	8	9	message	7	1.175	positive	nonsocial	pos_nonsoc_117
162.15814661326294	5	9	rating	7	1.175	positive	nonsocial	pos_nonsoc_117
167.22150390241586	4	10	iti	8	1.442	positive	nonsocial	pos_nonsoc_115
171.224042128335	8	10	message	8	1.442	positive	nonsocial	pos_nonsoc_115
179.2401053949652	5	10	rating	8	1.442	positive	nonsocial	pos_nonsoc_115
184.35612310295983	6	11	iti	8	1.441	negative	social	neg_soc_420
190.3724771693669	8	11	message	8	1.441	negative	social	neg_soc_420
198.38861256574455	5	11	rating	8	1.441	negative	social	neg_soc_420
203.49395592615474	6	12	iti	7	1.975	negative	social	neg_soc_410
209.50436000100308	8	12	message	7	1.975	negative	social	neg_soc_410
217.52041870606627	5	12	rating	7	1.975	negative	social	neg_soc_410
222.6457679508967	3	13	iti	7	1.442	negative	social	neg_soc_418
225.65308270573587	8	13	message	7	1.442	negative	social	neg_soc_418
233.66914796805213	5	13	rating	7	1.442	negative	social	neg_soc_418
238.73117014409945	6	14	iti	7	2.275	negative	nonsocial	neg_nonsoc_220
244.73491433380696	8	14	message	7	2.275	negative	nonsocial	neg_nonsoc_220
252.75097760043718	5	14	rating	7	2.275	negative	nonsocial	neg_nonsoc_220
257.83349032720434	4	15	iti	5.0	0.0	positive	nonsocial	pos_nonsoc_114
261.8335658781216	8	15	message	5.0	0.0	positive	nonsocial	pos_nonsoc_114
269.849623157701	5	15	rating	5.0	0.0	positive	nonsocial	pos_nonsoc_114
274.9438958845567	3	16	iti	8	1.741	negative	nonsocial	neg_nonsoc_211
277.94895380503294	8	16	message	8	1.741	negative	nonsocial	neg_nonsoc_211
285.9649996806911	5	16	rating	8	1.741	negative	nonsocial	neg_nonsoc_211
291.0602682542449	2	17	iti	7	1.108	positive	nonsocial	pos_nonsoc_106
293.06440131738054	8	17	message	7	1.108	positive	nonsocial	pos_nonsoc_106
301.0804956596694	5	17	rating	7	1.108	positive	nonsocial	pos_nonsoc_106
306.166463201851	4	18	iti	6	0.642	positive	nonsocial	pos_nonsoc_102
310.179720535707	8	18	message	6	0.642	positive	nonsocial	pos_nonsoc_102
318.1958134525121	5	18	rating	6	0.642	positive	nonsocial	pos_nonsoc_102
323.32532569575415	3	19	iti	9	2.742	negative	social	neg_soc_411
326.3284768819867	8	19	message	9	2.742	negative	social	neg_soc_411
334.3445372976348	5	19	rating	9	2.742	negative	social	neg_soc_411
339.4470356668753	5	20	iti	8	1.675	negative	nonsocial	neg_nonsoc_208
344.4603751089089	8	20	message	8	1.675	negative	nonsocial	neg_nonsoc_208
352.47644179670897	5	20	rating	8	1.675	negative	nonsocial	neg_nonsoc_208
357.5610702344202	6	21	iti	7	3.907	negative	nonsocial	neg_nonsoc_212
363.57552897049754	8	21	message	7	3.907	negative	nonsocial	neg_nonsoc_212
371.59159537320375	5	21	rating	7	3.907	negative	nonsocial	neg_nonsoc_212
376.6845278551991	3	22	iti	7	1.175	positive	social	pos_soc_319
379.6909254503407	8	22	message	7	1.175	positive	social	pos_soc_319
387.7069331228922	5	22	rating	7	1.175	positive	social	pos_soc_319
392.82502691323316	3	23	iti	6	1.174	positive	social	pos_soc_310
395.8396512911495	8	23	message	6	1.174	positive	social	pos_soc_310
403.8556840523088	5	23	rating	6	1.174	positive	social	pos_soc_310
408.9210107972249	2	24	iti	8	1.475	negative	nonsocial	neg_nonsoc_210
410.9217953864354	8	24	message	8	1.475	negative	nonsocial	neg_nonsoc_210
418.9378580828634	5	24	rating	8	1.475	negative	nonsocial	neg_nonsoc_210
424.04286759372917	5	25	iti	7	1.108	negative	nonsocial	neg_nonsoc_219
429.0536944686464	8	25	message	7	1.108	negative	nonsocial	neg_nonsoc_219
437.0697614415476	5	25	rating	7	1.108	negative	nonsocial	neg_nonsoc_219
442.19101012439205	5	26	iti	6	0.941	positive	social	pos_soc_306
447.20226265036035	8	26	message	6	0.941	positive	social	pos_soc_306
455.2183185044487	5	26	rating	6	0.941	positive	social	pos_soc_306
460.3390848017807	3	27	iti	6	1.208	positive	social	pos_soc_304
463.3509842147032	8	27	message	6	1.208	positive	social	pos_soc_304
471.36705346838426	5	27	rating	6	1.208	positive	social	pos_soc_304
476.46018010199623	4	28	iti	8	2.575	positive	social	pos_soc_315
480.46629573539394	8	28	message	8	2.575	positive	social	pos_soc_315
488.48236213810014	5	28	rating	8	2.575	positive	social	pos_soc_315
493.58036622525833	6	29	iti	7	1.642	negative	nonsocial	neg_nonsoc_214
499.58145872011664	8	29	message	7	1.642	negative	nonsocial	neg_nonsoc_214
507.5975456498636	5	29	rating	7	1.642	negative	nonsocial	neg_nonsoc_214
512.7427345670876	4	30	iti	7	1.707	positive	nonsocial	pos_nonsoc_103
516.746756156972	8	30	message	7	1.707	positive	nonsocial	pos_nonsoc_103
524.7628117259592	5	30	rating	7	1.707	positive	nonsocial	pos_nonsoc_103
529.8625212682964	5	31	iti	5.0	0.0	negative	nonsocial	neg_nonsoc_216
534.8786643623171	8	31	message	5.0	0.0	negative	nonsocial	neg_nonsoc_216
542.8947039658233	5	31	rating	5.0	0.0	negative	nonsocial	neg_nonsoc_216
548.0075924401172	4	32	iti	9	2.907	negative	social	neg_soc_416
552.0106424166297	8	32	message	9	2.907	negative	social	neg_soc_416
560.0266877220929	5	32	rating	9	2.907	negative	social	neg_soc_416
565.158871046835	3	33	iti	5.0	0.0	negative	social	neg_soc_412
568.1593531472536	8	33	message	5.0	0.0	negative	social	neg_soc_412
576.1754024440888	5	33	rating	5.0	0.0	negative	social	neg_soc_412
581.2520028122017	2	34	iti	4	2.508	negative	nonsocial	neg_nonsoc_213
583.2581532275362	8	34	message	4	2.508	negative	nonsocial	neg_nonsoc_213
591.2742159239715	5	34	rating	4	2.508	negative	nonsocial	neg_nonsoc_213
596.3812490591808	2	35	iti	6	0.705	negative	social	neg_soc_413
598.3903123189666	8	35	message	6	0.705	negative	social	neg_soc_413
606.406446574947	5	35	rating	6	0.705	negative	social	neg_soc_413
611.5071203181215	2	36	iti	5.0	0.0	positive	nonsocial	pos_nonsoc_113
613.522435773164	8	36	message	5.0	0.0	positive	nonsocial	pos_nonsoc_113
621.5385457958328	5	36	rating	5.0	0.0	positive	nonsocial	pos_nonsoc_113
626.6537124868264	4	37	iti	7	4.141	positive	social	pos_soc_307
630.6543836071069	8	37	message	7	4.141	positive	social	pos_soc_307
638.6704565670589	5	37	rating	7	4.141	positive	social	pos_soc_307
643.786124174927	5	38	iti	6	0.873	negative	social	neg_soc_408
648.7863117692978	8	38	message	6	0.873	negative	social	neg_soc_408
656.8023459559481	5	38	rating	6	0.873	negative	social	neg_soc_408
661.9244043166109	4	39	iti	7	1.408	positive	social	pos_soc_314
665.9349925646457	8	39	message	7	1.408	positive	social	pos_soc_314
673.9510315979642	5	39	rating	7	1.408	positive	social	pos_soc_314
679.0446591484506	6	40	iti	8	1.508	positive	nonsocial	pos_nonsoc_118
685.0501464262416	8	40	message	8	1.508	positive	nonsocial	pos_nonsoc_118
693.066189736026	5	40	rating	8	1.508	positive	nonsocial	pos_nonsoc_118
