onset	duration	trial	trial_type	rating	resp_time	valence	s_ns	id
10.136976682326349	4	1	iti	8	4.732	positive	social	pos_soc_304
14.145158922190603	8	1	message	8	4.732	positive	social	pos_soc_304
22.161158194627205	5	1	rating	8	4.732	positive	social	pos_soc_304
27.24023940036568	3	2	iti	10	2.225	positive	nonsocial	pos_nonsoc_116
30.243761184650793	8	2	message	10	2.225	positive	nonsocial	pos_nonsoc_116
38.2597653037119	5	2	rating	10	2.225	positive	nonsocial	pos_nonsoc_116
43.36090349033839	4	3	iti	10	2.175	negative	social	neg_soc_420
47.37561299088702	8	3	message	10	2.175	negative	social	neg_soc_420
55.39161625465931	5	3	rating	10	2.175	negative	social	neg_soc_420
60.525387893761945	5	4	iti	9	2.808	positive	social	pos_soc_306
65.54070835389575	8	4	message	9	2.808	positive	social	pos_soc_306
73.55670620085584	5	4	rating	9	2.808	positive	social	pos_soc_306
78.65215388198703	2	5	iti	10	2.142	positive	nonsocial	pos_nonsoc_106
80.6560636812028	8	5	message	10	2.142	positive	nonsocial	pos_nonsoc_106
88.67206865554908	5	5	rating	10	2.142	positive	nonsocial	pos_nonsoc_106
93.7921636949759	4	6	iti	7	2.009	positive	social	pos_soc_310
97.8045818832652	8	6	message	7	2.009	positive	social	pos_soc_310
105.82058486194364	5	6	rating	7	2.009	positive	social	pos_soc_310
110.92870532162124	3	7	iti	6	0.808	negative	nonsocial	neg_nonsoc_219
113.93651779266656	8	7	message	6	0.808	negative	nonsocial	neg_nonsoc_219
121.9525230521067	5	7	rating	6	0.808	negative	nonsocial	neg_nonsoc_219
127.02762518043164	6	8	iti	8	1.275	negative	nonsocial	neg_nonsoc_202
133.03486346920545	8	8	message	8	1.275	negative	nonsocial	neg_nonsoc_202
141.0509117780639	5	8	rating	8	1.275	negative	nonsocial	neg_nonsoc_202
146.13499042221883	5	9	iti	9	1.675	positive	nonsocial	pos_nonsoc_102
151.14995679378262	8	9	message	9	1.675	positive	nonsocial	pos_nonsoc_102
159.16596290851157	5	9	rating	9	1.675	positive	nonsocial	pos_nonsoc_102
164.2685773194571	5	10	iti	8	1.542	negative	nonsocial	neg_nonsoc_208
169.281717654565	8	10	message	8	1.542	negative	nonsocial	neg_nonsoc_208
177.29772633515313	5	10	rating	8	1.542	negative	nonsocial	neg_nonsoc_208
182.39492307696855	4	11	iti	7	0.942	negative	nonsocial	neg_nonsoc_214
186.39690762650207	8	11	message	7	0.942	negative	nonsocial	neg_nonsoc_214
194.41290946479785	5	11	rating	7	0.942	negative	nonsocial	neg_nonsoc_214
199.50435868202476	3	12	iti	7	1.174	negative	nonsocial	neg_nonsoc_211
202.51215746848902	8	12	message	7	1.174	negative	nonsocial	neg_nonsoc_211
210.5281766976077	5	12	rating	7	1.174	negative	nonsocial	neg_nonsoc_211
215.64784352364222	2	13	iti	8	1.975	positive	social	pos_soc_314
217.66086668451317	8	13	message	8	1.975	positive	social	pos_soc_314
225.6768679526176	5	13	rating	8	1.975	positive	social	pos_soc_314
230.7999436651371	4	14	iti	7	1.508	negative	social	neg_soc_410
234.8093751933302	8	14	message	7	1.508	negative	social	neg_soc_410
242.82538016767649	5	14	rating	7	1.508	negative	social	neg_soc_410
247.88699614009238	3	15	iti	6	0.541	negative	nonsocial	neg_nonsoc_220
250.89131733206523	8	15	message	6	0.541	negative	nonsocial	neg_nonsoc_220
258.90732202131403	5	15	rating	6	0.541	negative	nonsocial	neg_nonsoc_220
264.01979731423125	2	16	iti	7	4.841	negative	social	neg_soc_408
266.0233401955811	8	16	message	7	4.841	negative	social	neg_soc_408
274.0393403233029	5	16	rating	7	4.841	negative	social	neg_soc_408
279.15586853335844	2	17	iti	6	1.706	positive	nonsocial	pos_nonsoc_110
281.17202346791964	8	17	message	6	1.706	positive	nonsocial	pos_nonsoc_110
289.1880278720746	5	17	rating	6	1.706	positive	nonsocial	pos_nonsoc_110
294.2942036955792	6	18	iti	9	2.241	negative	social	neg_soc_413
300.30370051063437	8	18	message	9	2.241	negative	social	neg_soc_413
308.3197297180959	5	18	rating	9	2.241	negative	social	neg_soc_413
313.4324248196135	4	19	iti	9	2.008	negative	social	neg_soc_416
317.4355828220869	8	19	message	9	2.008	negative	social	neg_soc_416
325.451549023448	5	19	rating	9	2.008	negative	social	neg_soc_416
330.5711445756169	3	20	iti	8	3.373	positive	social	pos_soc_307
333.58410444529363	8	20	message	8	3.373	positive	social	pos_soc_307
341.60014505657455	5	20	rating	8	3.373	positive	social	pos_soc_307
346.70420404624747	6	21	iti	7	1.908	positive	nonsocial	pos_nonsoc_117
352.71579602787824	8	21	message	7	1.908	positive	nonsocial	pos_nonsoc_117
360.7318252353398	5	21	rating	7	1.908	positive	nonsocial	pos_nonsoc_117
365.8244011498464	4	22	iti	7	1.008	positive	nonsocial	pos_nonsoc_118
369.830949792693	8	22	message	7	1.008	positive	nonsocial	pos_nonsoc_118
377.8470100755585	5	22	rating	7	1.008	positive	nonsocial	pos_nonsoc_118
382.91773342262604	6	23	iti	8	1.408	positive	nonsocial	pos_nonsoc_115
388.9293407994119	8	23	message	8	1.408	positive	nonsocial	pos_nonsoc_115
396.94534349299647	5	23	rating	8	1.408	positive	nonsocial	pos_nonsoc_115
402.07215538158925	6	24	iti	8	4.041	negative	social	neg_soc_412
408.0776825273824	8	24	message	8	4.041	negative	social	neg_soc_412
416.09368636134604	5	24	rating	8	4.041	negative	social	neg_soc_412
421.190585463497	6	25	iti	9	2.342	negative	social	neg_soc_419
427.19268633198226	8	25	message	9	2.342	negative	social	neg_soc_419
435.2086867448015	5	25	rating	9	2.342	negative	social	neg_soc_419
