onset	duration	trial	trial_type	rating	resp_time	valence	s_ns	id
10.111754036537604	2	1	iti	6	1.598	positive	social	pos_soc_313
12.128352954649017	8	1	message	6	1.598	positive	social	pos_soc_313
20.144368279186892	5	1	rating	6	1.598	positive	social	pos_soc_313
25.24592895724345	2	2	iti	7	2.159	positive	nonsocial	pos_nonsoc_108
27.260422433930216	8	2	message	7	2.159	positive	nonsocial	pos_nonsoc_108
35.276454294100404	5	2	rating	7	2.159	positive	nonsocial	pos_nonsoc_108
40.34256886089861	4	3	iti	7	1.108	negative	nonsocial	neg_nonsoc_215
44.359032643027604	8	3	message	7	1.108	negative	nonsocial	neg_nonsoc_215
52.37508388979768	5	3	rating	7	1.108	negative	nonsocial	neg_nonsoc_215
57.47138595349679	5	4	iti	6	0.708	negative	social	neg_soc_417
62.474183895552414	8	4	message	6	0.708	negative	social	neg_soc_417
70.49022231294657	5	4	rating	6	0.708	negative	social	neg_soc_417
75.62035598352668	6	5	iti	8	1.741	positive	social	pos_soc_302
81.62256348966912	8	5	message	8	1.741	positive	social	pos_soc_302
89.63864894807921	5	5	rating	8	1.741	positive	social	pos_soc_302
94.73757989129808	3	6	iti	6	0.609	positive	social	pos_soc_303
97.73791488028655	8	6	message	6	0.609	positive	social	pos_soc_303
105.753978956418	5	6	rating	6	0.609	positive	social	pos_soc_303
110.89129821203824	4	7	iti	4	1.842	negative	nonsocial	neg_nonsoc_218
114.90319531026762	8	7	message	4	1.842	negative	nonsocial	neg_nonsoc_218
122.91929445331334	5	7	rating	4	1.842	negative	nonsocial	neg_nonsoc_218
128.02730773200165	2	8	iti	6	0.509	positive	nonsocial	pos_nonsoc_101
130.03528303575877	8	8	message	6	0.509	positive	nonsocial	pos_nonsoc_101
138.05134540129802	5	8	rating	6	0.509	positive	nonsocial	pos_nonsoc_101
143.1512533719797	4	9	iti	7	1.173	negative	nonsocial	neg_nonsoc_205
147.16725529695395	8	9	message	7	1.173	negative	nonsocial	neg_nonsoc_205
155.18327746381692	5	9	rating	7	1.173	negative	nonsocial	neg_nonsoc_205
160.28102810542623	6	10	iti	4	1.392	negative	nonsocial	neg_nonsoc_201
166.2823344199278	8	10	message	4	1.392	negative	nonsocial	neg_nonsoc_201
174.29835687189188	5	10	rating	4	1.392	negative	nonsocial	neg_nonsoc_201
179.39985226272256	5	11	iti	6	1.442	negative	social	neg_soc_415
184.4141726855305	8	11	message	6	1.442	negative	social	neg_soc_415
192.43021053273696	5	11	rating	6	1.442	negative	social	neg_soc_415
197.516868619874	6	12	iti	6	1.009	negative	nonsocial	neg_nonsoc_206
203.52926976961317	8	12	message	6	1.009	negative	nonsocial	neg_nonsoc_206
211.54530562114087	5	12	rating	6	1.009	negative	nonsocial	neg_nonsoc_206
216.61619385227095	5	13	iti	3	0.842	negative	nonsocial	neg_nonsoc_207
221.62774655332032	8	13	message	3	0.842	negative	nonsocial	neg_nonsoc_207
229.64382231840864	5	13	rating	3	0.842	negative	nonsocial	neg_nonsoc_207
234.71788310908596	2	14	iti	4	0.642	negative	nonsocial	neg_nonsoc_209
236.7265426456579	8	14	message	4	0.642	negative	nonsocial	neg_nonsoc_209
244.74255996587453	5	14	rating	4	0.642	negative	nonsocial	neg_nonsoc_209
249.82976201811107	3	15	iti	4	0.542	positive	social	pos_soc_320
252.84183074474277	8	15	message	4	0.542	positive	social	pos_soc_320
260.8579230454634	5	15	rating	4	0.542	positive	social	pos_soc_320
265.9524230109673	3	16	iti	6	0.675	negative	social	neg_soc_401
268.95717956949375	8	16	message	6	0.675	negative	social	neg_soc_401
276.9732636023982	5	16	rating	6	0.675	negative	social	neg_soc_401
282.0564688796585	5	17	iti	6	0.907	positive	social	pos_soc_316
287.07244657138654	8	17	message	6	0.907	positive	social	pos_soc_316
295.0884718743182	5	17	rating	6	0.907	positive	social	pos_soc_316
300.17289993265877	4	18	iti	7	1.075	positive	nonsocial	pos_nonsoc_111
304.18764515001385	8	18	message	7	1.075	positive	nonsocial	pos_nonsoc_111
312.20375598204555	5	18	rating	7	1.075	positive	nonsocial	pos_nonsoc_111
317.31129942084954	4	19	iti	6	0.942	positive	social	pos_soc_308
321.3196031563566	8	19	message	6	0.942	positive	social	pos_soc_308
329.33561762560566	5	19	rating	6	0.942	positive	social	pos_soc_308
334.4057275419036	5	20	iti	4	2.475	negative	nonsocial	neg_nonsoc_204
339.41806083855045	8	20	message	4	2.475	negative	nonsocial	neg_nonsoc_204
347.4341366036533	5	20	rating	4	2.475	negative	nonsocial	neg_nonsoc_204
352.5345429239096	6	21	iti	4	0.809	negative	social	neg_soc_406
358.54982782990555	8	21	message	4	0.809	negative	social	neg_soc_406
366.5659081565682	5	21	rating	4	0.809	negative	social	neg_soc_406
371.6553539222805	4	22	iti	2	1.241	negative	social	neg_soc_409
375.6650948318129	8	22	message	2	1.241	negative	social	neg_soc_409
383.6811452232796	5	22	rating	2	1.241	negative	social	neg_soc_409
388.8043635807844	4	23	iti	6	0.675	positive	social	pos_soc_312
392.813710486269	8	23	message	6	0.675	positive	social	pos_soc_312
400.829711841041	5	23	rating	6	0.675	positive	social	pos_soc_312
405.93121521460125	4	24	iti	6	0.641	positive	nonsocial	pos_nonsoc_119
409.9456394127192	8	24	message	6	0.641	positive	nonsocial	pos_nonsoc_119
417.9616595839034	5	24	rating	6	0.641	positive	nonsocial	pos_nonsoc_119
423.0395931323437	5	25	iti	7	1.009	positive	nonsocial	pos_nonsoc_107
428.0441444210155	8	25	message	7	1.009	positive	nonsocial	pos_nonsoc_107
436.0601828384097	5	25	rating	7	1.009	positive	nonsocial	pos_nonsoc_107
441.214314264711	5	26	iti	4	3.075	positive	social	pos_soc_305
446.22598214494064	8	26	message	4	3.075	positive	social	pos_soc_305
454.2420057372947	5	26	rating	4	3.075	positive	social	pos_soc_305
459.33083654874645	3	27	iti	4	0.775	positive	nonsocial	pos_nonsoc_109
462.3413281187095	8	27	message	4	0.775	positive	nonsocial	pos_nonsoc_109
470.35736596591596	5	27	rating	4	0.775	positive	nonsocial	pos_nonsoc_109
475.48599746034597	6	28	iti	3	1.042	negative	social	neg_soc_407
481.48969801953353	8	28	message	3	1.042	negative	social	neg_soc_407
489.50573529653775	5	28	rating	3	1.042	negative	social	neg_soc_407
494.59822019637795	4	29	iti	3	0.842	negative	social	neg_soc_414
498.6049921056547	8	29	message	3	0.842	negative	social	neg_soc_414
506.6210490543599	5	29	rating	3	0.842	negative	social	neg_soc_414
511.70549792477686	4	30	iti	6	0.642	positive	nonsocial	pos_nonsoc_120
515.7202725071256	8	30	message	6	0.642	positive	nonsocial	pos_nonsoc_120
523.7363120648952	5	30	rating	6	0.642	positive	nonsocial	pos_nonsoc_120
528.8323008069856	6	31	iti	7	1.342	positive	nonsocial	pos_nonsoc_105
534.8353678806307	8	31	message	7	1.342	positive	nonsocial	pos_nonsoc_105
542.8514057278226	5	31	rating	7	1.342	positive	nonsocial	pos_nonsoc_105
547.9421586633252	3	32	iti	6	0.708	negative	nonsocial	neg_nonsoc_217
550.9507090077532	8	32	message	6	0.708	negative	nonsocial	neg_nonsoc_217
558.9667454294686	5	32	rating	6	0.708	negative	nonsocial	neg_nonsoc_217
564.091153496789	3	33	iti	6	1.108	negative	social	neg_soc_405
567.0993771200447	8	33	message	6	1.108	negative	social	neg_soc_405
575.1154198138975	5	33	rating	6	1.108	negative	social	neg_soc_405
580.2121118903015	2	34	iti	6	0.774	negative	social	neg_soc_403
582.2147746963747	8	34	message	6	0.774	negative	social	neg_soc_403
590.2308142541588	5	34	rating	6	0.774	negative	social	neg_soc_403
595.3210249351541	4	35	iti	7	1.075	positive	nonsocial	pos_nonsoc_112
599.3300077717431	8	35	message	7	1.075	positive	nonsocial	pos_nonsoc_112
607.3460832517449	5	35	rating	7	1.075	positive	nonsocial	pos_nonsoc_112
612.4359250171983	6	36	iti	6	0.542	negative	social	neg_soc_402
618.4451276635809	8	36	message	6	0.542	negative	social	neg_soc_402
626.4612000075285	5	36	rating	6	0.542	negative	social	neg_soc_402
631.5539366480225	3	37	iti	6	0.608	negative	nonsocial	neg_nonsoc_203
634.5604636589705	8	37	message	6	0.608	negative	nonsocial	neg_nonsoc_203
642.5765032167401	5	37	rating	6	0.608	negative	nonsocial	neg_nonsoc_203
647.6478783935745	2	38	iti	7	0.942	positive	nonsocial	pos_nonsoc_104
649.6592603215104	8	38	message	7	0.942	positive	nonsocial	pos_nonsoc_104
657.6752525531774	5	38	rating	7	0.942	positive	nonsocial	pos_nonsoc_104
662.8328393552365	6	39	iti	8	2.209	positive	social	pos_soc_317
668.841020499036	8	39	message	8	2.209	positive	social	pos_soc_317
676.857034968285	5	39	rating	8	2.209	positive	social	pos_soc_317
681.9683741886838	3	40	iti	7	0.909	positive	social	pos_soc_301
684.9729750842234	8	40	message	7	0.909	positive	social	pos_soc_301
692.9890625383123	5	40	rating	7	0.909	positive	social	pos_soc_301
