onset	duration	trial	trial_type	rating	resp_time	valence	s_ns	id
10.042661535623665	6	1	iti	8	1.447	negative	nonsocial	neg_nonsoc_209
16.04555273654819	8	1	message	8	1.447	negative	nonsocial	neg_nonsoc_209
24.061676577224034	5	1	rating	8	1.447	negative	nonsocial	neg_nonsoc_209
29.09446879991924	2	2	iti	7	2.021	positive	nonsocial	pos_nonsoc_105
31.094484480429173	8	2	message	7	2.021	positive	nonsocial	pos_nonsoc_105
39.110575534584086	5	2	rating	7	2.021	positive	nonsocial	pos_nonsoc_105
44.14471884703198	5	3	iti	6	0.404	positive	social	pos_soc_308
49.159865934491336	8	3	message	6	0.404	positive	social	pos_soc_308
57.17600089407415	5	3	rating	6	0.404	positive	social	pos_soc_308
62.20864686037703	2	4	iti	8	1.687	negative	nonsocial	neg_nonsoc_201
64.2088036654759	8	4	message	8	1.687	negative	nonsocial	neg_nonsoc_201
72.2249323528547	5	4	rating	8	1.687	negative	nonsocial	neg_nonsoc_201
77.25388085492409	5	5	iti	6	0.437	positive	nonsocial	pos_nonsoc_111
82.25752329482293	8	5	message	6	0.437	positive	nonsocial	pos_nonsoc_111
90.27364570999771	5	5	rating	6	0.437	positive	nonsocial	pos_nonsoc_111
95.30312706430345	3	6	iti	6	0.753	negative	nonsocial	neg_nonsoc_206
98.30638347855847	8	6	message	6	0.753	negative	nonsocial	neg_nonsoc_206
106.32252841664763	5	6	rating	6	0.753	negative	nonsocial	neg_nonsoc_206
111.3549038228798	6	7	iti	7	1.237	positive	nonsocial	pos_nonsoc_119
117.35505948757805	8	7	message	7	1.237	positive	nonsocial	pos_nonsoc_119
125.37116166064015	5	7	rating	7	1.237	positive	nonsocial	pos_nonsoc_119
130.4001500767347	4	8	iti	8	1.637	negative	nonsocial	neg_nonsoc_217
134.40381874585	8	8	message	8	1.637	negative	nonsocial	neg_nonsoc_217
142.41995256503196	5	8	rating	8	1.637	negative	nonsocial	neg_nonsoc_217
147.45270544390246	3	9	iti	6	0.87	positive	nonsocial	pos_nonsoc_108
150.4693264992918	8	9	message	6	0.87	positive	nonsocial	pos_nonsoc_108
158.4854369402592	5	9	rating	6	0.87	positive	nonsocial	pos_nonsoc_108
163.52173275906557	3	10	iti	6	0.569	negative	social	neg_soc_407
166.53487787306153	8	10	message	6	0.569	negative	social	neg_soc_407
174.551033359857	5	10	rating	6	0.569	negative	social	neg_soc_407
179.58137286570422	3	11	iti	7	1.27	negative	nonsocial	neg_nonsoc_203
182.5837448992013	8	11	message	7	1.27	negative	nonsocial	neg_nonsoc_203
190.5998430808611	5	11	rating	7	1.27	negative	nonsocial	neg_nonsoc_203
195.63002435610838	4	12	iti	6	0.787	negative	social	neg_soc_403
199.63253209729078	8	12	message	6	0.787	negative	social	neg_soc_403
207.64871153250192	5	12	rating	6	0.787	negative	social	neg_soc_403
212.6822464411655	6	13	iti	3	1.786	positive	social	pos_soc_301
218.69783942530626	8	13	message	3	1.786	positive	social	pos_soc_301
226.71400660120958	5	13	rating	3	1.786	positive	social	pos_soc_301
231.75494755724753	3	14	iti	6	0.77	positive	social	pos_soc_317
234.76336998676265	8	14	message	6	0.77	positive	social	pos_soc_317
242.7795174907535	5	14	rating	6	0.77	positive	social	pos_soc_317
247.81422758235908	5	15	iti	7	1.104	positive	social	pos_soc_303
252.8287953462525	8	15	message	7	1.104	positive	social	pos_soc_303
260.8448781325026	5	15	rating	7	1.104	positive	social	pos_soc_303
265.87498385620233	4	16	iti	6	0.854	positive	nonsocial	pos_nonsoc_112
269.8775469068198	8	16	message	6	0.854	positive	nonsocial	pos_nonsoc_112
277.8936248463667	5	16	rating	6	0.854	positive	nonsocial	pos_nonsoc_112
282.9233568037305	4	17	iti	6	1.154	positive	social	pos_soc_313
286.92636860203106	8	17	message	6	1.154	positive	social	pos_soc_313
294.942459085986	5	17	rating	6	1.154	positive	social	pos_soc_313
299.97780694669405	5	18	iti	6	0.453	positive	social	pos_soc_302
304.99171669937255	8	18	message	6	0.453	positive	social	pos_soc_302
313.0078969898839	5	18	rating	6	0.453	positive	social	pos_soc_302
318.03339178837336	4	19	iti	7	1.62	negative	nonsocial	neg_nonsoc_207
322.0405315521796	8	19	message	7	1.62	negative	nonsocial	neg_nonsoc_207
330.0566063556241	5	19	rating	7	1.62	negative	nonsocial	neg_nonsoc_207
