onset	duration	trial	trial_type	rating	resp_time	valence	s_ns	id
10.049305975873722	2	1	iti	7	2.178	positive	social	pos_soc_309
12.053734376368084	8	1	message	7	2.178	positive	social	pos_soc_309
20.069758782890858	5	1	rating	7	2.178	positive	social	pos_soc_309
25.104972449720663	5	2	iti	8	1.119	positive	social	pos_soc_315
30.118877735607384	8	2	message	8	1.119	positive	social	pos_soc_315
38.13490356761031	5	2	rating	8	1.119	positive	social	pos_soc_315
43.17463116381623	3	3	iti	10	1.286	positive	social	pos_soc_306
46.18415965163513	8	3	message	10	1.286	positive	social	pos_soc_306
54.200212567786366	5	3	rating	10	1.286	positive	social	pos_soc_306
59.22993071875317	5	4	iti	6	3.468	negative	nonsocial	neg_nonsoc_212
64.23265851994438	8	4	message	6	3.468	negative	nonsocial	neg_nonsoc_212
72.24867579905913	5	4	rating	6	3.468	negative	nonsocial	neg_nonsoc_212
77.27761620738238	5	5	iti	6	0.553	negative	nonsocial	neg_nonsoc_213
82.28115339690703	8	5	message	6	0.553	negative	nonsocial	neg_nonsoc_213
90.29717466737202	5	5	rating	6	0.553	negative	nonsocial	neg_nonsoc_213
95.3280337736469	2	6	iti	6	2.702	positive	nonsocial	pos_nonsoc_114
97.32988262300933	8	6	message	6	2.702	positive	nonsocial	pos_nonsoc_114
105.34590988049604	5	6	rating	6	2.702	positive	nonsocial	pos_nonsoc_114
110.38174049567533	4	7	iti	7	1.302	negative	nonsocial	neg_nonsoc_219
114.39508727794964	8	7	message	7	1.302	negative	nonsocial	neg_nonsoc_219
122.4111305008264	5	7	rating	7	1.302	negative	nonsocial	neg_nonsoc_219
127.4524438025328	3	8	iti	5.0	0.0	negative	social	neg_soc_411
130.46042279207904	8	8	message	5.0	0.0	negative	social	neg_soc_411
138.47644463273537	5	8	rating	5.0	0.0	negative	social	neg_soc_411
143.51664976520988	3	9	iti	5.0	0.0	negative	social	neg_soc_412
146.52572951148613	8	9	message	5.0	0.0	negative	social	neg_soc_412
154.54175448820024	5	9	rating	5.0	0.0	negative	social	neg_soc_412
159.56895980057016	6	10	iti	6	0.403	positive	nonsocial	pos_nonsoc_116
165.57413828937206	8	10	message	6	0.403	positive	nonsocial	pos_nonsoc_116
173.59015129204272	5	10	rating	6	0.403	positive	nonsocial	pos_nonsoc_116
178.627908302773	3	11	iti	9	1.019	positive	social	pos_soc_304
181.63938912990488	8	11	message	9	1.019	positive	social	pos_soc_304
