onset	duration	trial	trial_type	rating	resp_time	valence	s_ns	id
10.115386402714648	3	1	iti	4	3.369	positive	social	pos_soc_306
13.120009225687681	8	1	message	4	3.369	positive	social	pos_soc_306
21.136011919272278	5	1	rating	4	3.369	positive	social	pos_soc_306
26.225330047891475	3	2	iti	8	2.128	positive	social	pos_soc_319
29.235267335443496	8	2	message	8	2.128	positive	social	pos_soc_319
37.25126632278261	5	2	rating	8	2.128	positive	social	pos_soc_319
42.30642716366856	2	3	iti	9	4.028	negative	nonsocial	neg_nonsoc_202
44.31728445428598	8	3	message	9	4.028	negative	nonsocial	neg_nonsoc_202
52.33328629258176	5	3	rating	9	4.028	negative	nonsocial	neg_nonsoc_202
57.40794367197668	6	4	iti	6	0.695	negative	nonsocial	neg_nonsoc_214
63.41558280498066	8	4	message	6	0.695	negative	nonsocial	neg_nonsoc_214
71.43161856963707	5	4	rating	6	0.695	negative	nonsocial	neg_nonsoc_214
76.52382528551607	3	5	iti	3	1.061	positive	social	pos_soc_310
79.53087883243279	8	5	message	3	1.061	positive	social	pos_soc_310
87.54686442028469	5	5	rating	3	1.061	positive	social	pos_soc_310
92.63554108410972	4	6	iti	8	1.695	negative	social	neg_soc_420
96.64604913278163	8	6	message	8	1.695	negative	social	neg_soc_420
104.66204640955038	5	6	rating	8	1.695	negative	social	neg_soc_420
109.73891128313699	3	7	iti	10	2.393	negative	nonsocial	neg_nonsoc_208
112.74464312747295	8	7	message	10	2.393	negative	nonsocial	neg_nonsoc_208
120.76064040424171	5	7	rating	10	2.393	negative	nonsocial	neg_nonsoc_208
125.85373490740312	4	8	iti	7	1.162	positive	social	pos_soc_304
129.85981684896979	8	8	message	7	1.162	positive	social	pos_soc_304
137.87581127478552	5	8	rating	7	1.162	positive	social	pos_soc_304
142.94564227304363	3	9	iti	6	0.661	negative	nonsocial	neg_nonsoc_211
145.95841169894993	8	9	message	6	0.661	negative	nonsocial	neg_nonsoc_211
153.97436963254222	5	9	rating	6	0.661	negative	nonsocial	neg_nonsoc_211
159.05385196760108	5	10	iti	8	1.527	negative	social	neg_soc_413
164.05683178540858	8	10	message	8	1.527	negative	social	neg_soc_413
172.07280539924977	5	10	rating	8	1.527	negative	social	neg_soc_413
177.12396178922427	6	11	iti	7	0.994	positive	nonsocial	pos_nonsoc_115
183.13849481568104	8	11	message	7	0.994	positive	nonsocial	pos_nonsoc_115
191.15449408811764	5	11	rating	7	0.994	positive	nonsocial	pos_nonsoc_115
196.2422724161297	6	12	iti	4	0.794	negative	social	neg_soc_416
202.25349149289468	8	12	message	4	0.794	negative	social	neg_soc_416
210.26949105042513	5	12	rating	4	0.794	negative	social	neg_soc_416
215.7771545590913	4	13	iti	4	1.428	positive	nonsocial	pos_nonsoc_110
219.78529945144692	8	13	message	4	1.428	positive	nonsocial	pos_nonsoc_110
227.80129672821568	5	13	rating	4	1.428	positive	nonsocial	pos_nonsoc_110
233.07570225427844	2	14	iti	6	0.927	positive	social	pos_soc_314
235.083959759344	8	14	message	6	0.927	positive	social	pos_soc_314
243.09995475534743	5	14	rating	6	0.927	positive	social	pos_soc_314
248.6468496808484	5	15	iti	10	2.228	negative	social	neg_soc_404
253.64900813861823	8	15	message	10	2.228	negative	social	neg_soc_404
