onset	duration	trial	trial_type	rating	resp_time	valence	s_ns	id
10.088698999985354	3	1	iti	9	3.766	positive	nonsocial	pos_nonsoc_114
13.10377591411816	8	1	message	9	3.766	positive	nonsocial	pos_nonsoc_114
21.1198757650709	5	1	rating	9	3.766	positive	nonsocial	pos_nonsoc_114
26.239559373105294	3	2	iti	8	1.859	negative	social	neg_soc_420
29.252615787438117	8	2	message	8	1.859	negative	social	neg_soc_420
37.26872333607753	5	2	rating	8	1.859	negative	social	neg_soc_420
42.37197894370183	4	3	iti	6	1.542	positive	social	pos_soc_309
46.38469922578952	8	3	message	6	1.542	positive	social	pos_soc_309
54.400811336017796	5	3	rating	6	1.542	positive	social	pos_soc_309
59.52319255503244	4	4	iti	4	0.708	positive	social	pos_soc_306
63.533459271260654	8	4	message	4	0.708	positive	social	pos_soc_306
71.54956168810895	5	4	rating	4	0.708	positive	social	pos_soc_306
76.6757184791204	4	5	iti	7	0.742	negative	social	neg_soc_418
80.68220050018863	8	5	message	7	0.742	negative	social	neg_soc_418
88.69826186270802	5	5	rating	7	0.742	negative	social	neg_soc_418
93.76432311118697	3	6	iti	9	2.825	negative	nonsocial	neg_nonsoc_210
96.76436274001026	8	6	message	9	2.825	negative	nonsocial	neg_nonsoc_210
104.78047741613409	5	6	rating	9	2.825	negative	nonsocial	neg_nonsoc_210
109.90466616566118	6	7	iti	8	3.775	positive	nonsocial	pos_nonsoc_103
115.91296541059273	8	7	message	8	3.775	positive	nonsocial	pos_nonsoc_103
123.92907352943439	5	7	rating	8	3.775	positive	nonsocial	pos_nonsoc_103
129.04555661106133	5	8	iti	10	2.525	positive	social	pos_soc_307
134.0616091355041	8	8	message	10	2.525	positive	social	pos_soc_307
142.07771753943234	5	8	rating	10	2.525	positive	social	pos_soc_307
147.17899370158557	6	9	iti	5	1.408	positive	social	pos_soc_310
153.19356228339893	8	9	message	5	1.408	positive	social	pos_soc_310
161.20969520589279	5	9	rating	5	1.408	positive	social	pos_soc_310
166.30094385023403	4	10	iti	8	2.575	negative	social	neg_soc_404
170.30900047555042	8	10	message	8	2.575	negative	social	neg_soc_404
178.32510973478202	5	10	rating	8	2.575	negative	social	neg_soc_404
183.39601824409328	4	11	iti	7	0.875	positive	nonsocial	pos_nonsoc_115
187.40775607347314	8	11	message	7	0.875	positive	nonsocial	pos_nonsoc_115
195.42386533270474	5	11	rating	7	0.875	positive	nonsocial	pos_nonsoc_115
200.5218705488951	2	12	iti	6	0.642	positive	social	pos_soc_318
202.52331999449234	8	12	message	6	0.642	positive	social	pos_soc_318
210.53939874807838	5	12	rating	6	0.642	positive	social	pos_soc_318
215.65333332573937	5	13	iti	7	1.225	positive	social	pos_soc_311
220.6553253155871	8	13	message	7	1.225	positive	social	pos_soc_311
228.671418324142	5	13	rating	7	1.225	positive	social	pos_soc_311
233.74737480428303	6	14	iti	8	1.292	positive	social	pos_soc_319
239.75390073066228	8	14	message	8	1.292	positive	social	pos_soc_319
247.7700439167238	5	14	rating	8	1.292	positive	social	pos_soc_319
252.87007134329178	6	15	iti	8	1.642	positive	nonsocial	pos_nonsoc_110
258.88587126962375	8	15	message	8	1.642	positive	nonsocial	pos_nonsoc_110
266.9019859457476	5	15	rating	8	1.642	positive	nonsocial	pos_nonsoc_110
272.0150449829962	2	16	iti	8	3.941	negative	social	neg_soc_408
274.0180949768983	8	16	message	8	3.941	negative	social	neg_soc_408
282.03421193381655	5	16	rating	8	3.941	negative	social	neg_soc_408
287.13597647131246	4	17	iti	6	0.642	negative	nonsocial	neg_nonsoc_208
291.1501510456874	8	17	message	6	0.642	negative	nonsocial	neg_nonsoc_208
299.1662953721534	5	17	rating	6	0.642	negative	nonsocial	neg_nonsoc_208
304.26507149724057	3	18	iti	5	1.374	negative	nonsocial	neg_nonsoc_214
307.26567505278217	8	18	message	5	1.374	negative	nonsocial	neg_nonsoc_214
315.28175010006817	5	18	rating	5	1.374	negative	nonsocial	neg_nonsoc_214
320.39521141264413	3	19	iti	7	2.208	negative	social	neg_soc_416
323.39783717856335	8	19	message	7	2.208	negative	social	neg_soc_416
331.41394558250613	5	19	rating	7	2.208	negative	social	neg_soc_416
336.5064803104615	5	20	iti	7	1.842	positive	nonsocial	pos_nonsoc_118
341.5131738753116	8	20	message	7	1.842	positive	nonsocial	pos_nonsoc_118
349.5292971044255	5	20	rating	7	1.842	positive	nonsocial	pos_nonsoc_118
354.6039495396835	6	21	iti	4	0.842	negative	nonsocial	neg_nonsoc_213
360.6117783705413	8	21	message	4	0.842	negative	nonsocial	neg_nonsoc_213
368.6278756555839	5	21	rating	4	0.842	negative	nonsocial	neg_nonsoc_213
373.7493693600263	5	22	iti	6	2.175	negative	social	neg_soc_410
378.7604568775714	8	22	message	6	2.175	negative	social	neg_soc_410
386.7765510265308	5	22	rating	6	2.175	negative	social	neg_soc_410
391.8830430830858	3	23	iti	6	4.042	negative	social	neg_soc_413
394.89258906792384	8	23	message	6	4.042	negative	social	neg_soc_413
402.90872227550426	5	23	rating	6	4.042	negative	social	neg_soc_413
408.0269327746937	3	24	iti	8	1.708	positive	social	pos_soc_314
411.04143264754384	8	24	message	8	1.708	positive	social	pos_soc_314
419.05754019618325	5	24	rating	8	1.708	positive	social	pos_soc_314
424.1521558650129	5	25	iti	7	0.942	positive	nonsocial	pos_nonsoc_106
429.15677675687766	8	25	message	7	0.942	positive	nonsocial	pos_nonsoc_106
437.1728868713981	5	25	rating	7	0.942	positive	nonsocial	pos_nonsoc_106
442.2993364595459	6	26	iti	7	1.475	negative	social	neg_soc_411
448.3053788572579	8	26	message	7	1.475	negative	social	neg_soc_411
456.32149267807836	5	26	rating	7	1.475	negative	social	neg_soc_411
461.4219280819525	4	27	iti	6	0.808	positive	nonsocial	pos_nonsoc_117
465.4374392025493	8	27	message	6	0.808	positive	nonsocial	pos_nonsoc_117
473.45363142571296	5	27	rating	6	0.808	positive	nonsocial	pos_nonsoc_117
478.5155199586734	5	28	iti	8	4.975	negative	nonsocial	neg_nonsoc_220
