onset	duration	trial	trial_type	rating	resp_time	valence	s_ns	id
10.083634180366062	6	1	iti	6	1.399	negative	nonsocial	neg_nonsoc_209
16.091324345441535	8	1	message	6	1.399	negative	nonsocial	neg_nonsoc_209
24.1073130692821	5	1	rating	6	1.399	negative	nonsocial	neg_nonsoc_209
29.206755508086644	3	2	iti	6	1.942	positive	nonsocial	pos_nonsoc_105
32.22324029810261	8	2	message	6	1.942	positive	nonsocial	pos_nonsoc_105
40.239219898940064	5	2	rating	6	1.942	positive	nonsocial	pos_nonsoc_105
45.33049321232829	5	3	iti	10	1.809	negative	nonsocial	neg_nonsoc_206
50.33832278905902	8	3	message	10	1.809	negative	nonsocial	neg_nonsoc_206
58.35431065771263	5	3	rating	10	1.809	negative	nonsocial	neg_nonsoc_206
63.44525810691994	2	4	iti	8	1.375	positive	nonsocial	pos_nonsoc_112
65.45366785291117	8	4	message	8	1.375	positive	nonsocial	pos_nonsoc_112
73.46964916435536	5	4	rating	8	1.375	positive	nonsocial	pos_nonsoc_112
78.56289904459845	6	5	iti	7	3.308	negative	nonsocial	neg_nonsoc_203
84.56860637071077	8	5	message	7	3.308	negative	nonsocial	neg_nonsoc_203
92.58464384591207	5	5	rating	7	3.308	negative	nonsocial	neg_nonsoc_203
97.71211401990149	4	6	iti	4	1.508	negative	social	neg_soc_405
101.71714738034643	8	6	message	4	1.508	negative	social	neg_soc_405
109.73314038070384	5	6	rating	4	1.508	negative	social	neg_soc_405
114.82504033390433	5	7	iti	7	2.475	positive	social	pos_soc_313
119.83219965116587	8	7	message	7	2.475	positive	social	pos_soc_313
127.84821403375827	5	7	rating	7	2.475	positive	social	pos_soc_313
132.9385907218093	3	8	iti	5.0	0.0	negative	nonsocial	neg_nonsoc_217
135.94747686234768	8	8	message	5.0	0.0	negative	nonsocial	neg_nonsoc_217
143.96345304208808	5	8	rating	5.0	0.0	negative	nonsocial	neg_nonsoc_217
149.06149794289377	5	9	iti	8	1.709	negative	nonsocial	neg_nonsoc_201
154.06255165569019	8	9	message	8	1.709	negative	nonsocial	neg_nonsoc_201
162.07854693685658	5	9	rating	8	1.709	negative	nonsocial	neg_nonsoc_201
167.19835773610976	5	10	iti	6	2.807	positive	social	pos_soc_312
172.21096123638563	8	10	message	6	2.807	positive	social	pos_soc_312
180.22693798632827	5	10	rating	6	2.807	positive	social	pos_soc_312
185.318266037968	6	11	iti	8	2.458	negative	social	neg_soc_402
191.32595192664303	8	11	message	8	2.458	negative	social	neg_soc_402
199.34194293129258	5	11	rating	8	2.458	negative	social	neg_soc_402
204.4825714014005	3	12	iti	8	1.392	positive	social	pos_soc_317
207.49119867535774	8	12	message	8	1.392	positive	social	pos_soc_317
215.5071911055129	5	12	rating	8	1.392	positive	social	pos_soc_317
220.5604723119177	6	13	iti	6	0.642	negative	nonsocial	neg_nonsoc_204
226.5728585695615	8	13	message	6	0.642	negative	nonsocial	neg_nonsoc_204
234.58882819209248	5	13	rating	6	0.642	negative	nonsocial	neg_nonsoc_204
239.7003740738146	2	14	iti	9	1.608	positive	social	pos_soc_301
241.7048651826335	8	14	message	9	1.608	positive	social	pos_soc_301
249.72085818299092	5	14	rating	9	1.608	positive	social	pos_soc_301
254.8034634537762	3	15	iti	8	2.775	positive	nonsocial	pos_nonsoc_111
257.82012215198483	8	15	message	8	2.775	positive	nonsocial	pos_nonsoc_111
265.83611543744337	5	15	rating	8	2.775	positive	nonsocial	pos_nonsoc_111
270.9361032638699	2	16	iti	5.0	0.0	positive	nonsocial	pos_nonsoc_119
272.9521273395512	8	16	message	5.0	0.0	positive	nonsocial	pos_nonsoc_119
280.9681132126134	5	16	rating	5.0	0.0	positive	nonsocial	pos_nonsoc_119
286.06319625664037	3	17	iti	7	2.275	negative	social	neg_soc_417
289.0673749007983	8	17	message	7	2.275	negative	social	neg_soc_417
297.08336562034674	5	17	rating	7	2.275	negative	social	neg_soc_417
302.1741736578988	4	18	iti	8	1.675	positive	social	pos_soc_316
306.18257085978985	8	18	message	8	1.675	positive	social	pos_soc_316
314.1985376313096	5	18	rating	8	1.675	positive	social	pos_soc_316
319.2952901944518	4	19	iti	8	1.742	positive	social	pos_soc_303
323.2977089443011	8	19	message	8	1.742	positive	social	pos_soc_303
331.31371848017443	5	19	rating	8	1.742	positive	social	pos_soc_303
336.41045336739626	5	20	iti	7	1.458	positive	nonsocial	pos_nonsoc_108
341.4127429689979	8	20	message	7	1.458	positive	nonsocial	pos_nonsoc_108
349.4287787337089	5	20	rating	7	1.458	positive	nonsocial	pos_nonsoc_108
354.53923726128414	3	21	iti	9	2.808	negative	social	neg_soc_407
357.54470254143234	8	21	message	9	2.808	negative	social	neg_soc_407
365.56069554167334	5	21	rating	9	2.808	negative	social	neg_soc_407
370.6429173591314	6	22	iti	5.0	0.0	negative	nonsocial	neg_nonsoc_215
376.6430308270501	8	22	message	5.0	0.0	negative	nonsocial	neg_nonsoc_215
384.6590212616138	5	22	rating	5.0	0.0	negative	nonsocial	neg_nonsoc_215
389.7366168348817	4	23	iti	8	1.341	positive	nonsocial	pos_nonsoc_107
393.741529884981	8	23	message	8	1.341	positive	nonsocial	pos_nonsoc_107
401.7575214598328	5	23	rating	8	1.341	positive	nonsocial	pos_nonsoc_107
406.8506926536793	2	24	iti	7	1.208	negative	social	neg_soc_414
408.85686725133564	8	24	message	7	1.208	negative	social	neg_soc_414
416.8728682342917	5	24	rating	7	1.208	negative	social	neg_soc_414
421.95785861380864	5	25	iti	6	0.475	positive	nonsocial	pos_nonsoc_120
426.9719252240611	8	25	message	6	0.475	positive	nonsocial	pos_nonsoc_120
434.987937040627	5	25	rating	6	0.475	positive	nonsocial	pos_nonsoc_120
440.05828919343185	5	26	iti	5.0	0.0	negative	nonsocial	neg_nonsoc_207
445.0703250686638	8	26	message	5.0	0.0	negative	nonsocial	neg_nonsoc_207
453.08635285065975	5	26	rating	5.0	0.0	negative	nonsocial	neg_nonsoc_207
458.2039852355374	6	27	iti	6	1.208	negative	nonsocial	neg_nonsoc_218
464.2186821918003	8	27	message	6	1.208	negative	nonsocial	neg_nonsoc_218
472.2346686349483	5	27	rating	6	1.208	negative	nonsocial	neg_nonsoc_218
477.3606343602296	3	28	iti	10	2.174	positive	social	pos_soc_302
480.3672616893891	8	28	message	10	2.174	positive	social	pos_soc_302
488.38326238736045	5	28	rating	10	2.174	positive	social	pos_soc_302
493.47120378992986	4	29	iti	8	1.508	positive	social	pos_soc_320
497.4823983485112	8	29	message	8	1.508	positive	social	pos_soc_320
505.4984463722212	5	29	rating	8	1.508	positive	social	pos_soc_320
