onset	duration	trial	trial_type	rating	resp_time	valence	s_ns	id
10.047273479936848	4	1	iti	7	1.361	negative	nonsocial	neg_nonsoc_210
14.048262489923218	8	1	message	7	1.361	negative	nonsocial	neg_nonsoc_210
22.064375740546893	5	1	rating	7	1.361	negative	nonsocial	neg_nonsoc_210
27.092437509052615	3	2	iti	8	1.502	negative	nonsocial	neg_nonsoc_220
30.09703958434875	8	2	message	8	1.502	negative	nonsocial	neg_nonsoc_220
38.11320643366889	5	2	rating	8	1.502	negative	nonsocial	neg_nonsoc_220
43.143373376502495	6	3	iti	8	1.652	negative	nonsocial	neg_nonsoc_202
49.14570092839858	8	3	message	8	1.652	negative	nonsocial	neg_nonsoc_202
57.161808477034356	5	3	rating	8	1.652	negative	nonsocial	neg_nonsoc_202
62.20130586951382	3	4	iti	9	1.853	negative	social	neg_soc_408
65.21114978326841	8	4	message	9	1.853	negative	social	neg_soc_408
73.22730494351163	5	4	rating	9	1.853	negative	social	neg_soc_408
78.25678194567809	5	5	iti	8	1.302	negative	nonsocial	neg_nonsoc_213
83.25987042800261	8	5	message	8	1.302	negative	nonsocial	neg_nonsoc_213
91.2759888104174	5	5	rating	8	1.302	negative	nonsocial	neg_nonsoc_213
96.30488563520885	6	6	iti	7	0.852	positive	nonsocial	pos_nonsoc_115
102.30844424652241	8	6	message	7	0.852	positive	nonsocial	pos_nonsoc_115
110.32459570047286	5	6	rating	7	0.852	positive	nonsocial	pos_nonsoc_115
115.35912010327593	4	7	iti	4	0.702	negative	nonsocial	neg_nonsoc_214
119.37390250967474	8	7	message	4	0.702	negative	nonsocial	neg_nonsoc_214
127.38997556127651	5	7	rating	4	0.702	negative	nonsocial	neg_nonsoc_214
132.4248435089139	2	8	iti	7	0.819	negative	nonsocial	neg_nonsoc_208
134.43946027253332	8	8	message	7	0.819	negative	nonsocial	neg_nonsoc_208
142.45557038706283	5	8	rating	7	0.819	negative	nonsocial	neg_nonsoc_208
147.49976621845235	6	9	iti	7	1.569	positive	nonsocial	pos_nonsoc_103
153.50473721243543	8	9	message	7	1.569	positive	nonsocial	pos_nonsoc_103
161.52085416935188	5	9	rating	7	1.569	positive	nonsocial	pos_nonsoc_103
166.55758552698353	3	10	iti	8	1.302	positive	social	pos_soc_311
169.5702328236148	8	10	message	8	1.302	positive	social	pos_soc_311
177.58634065734805	5	10	rating	8	1.302	positive	social	pos_soc_311
182.62623576356054	4	11	iti	8	1.369	negative	social	neg_soc_418
186.63559814434484	8	11	message	8	1.369	negative	social	neg_soc_418
194.65171396086407	5	11	rating	8	1.369	negative	social	neg_soc_418
199.6862563249324	2	12	iti	9	1.769	negative	social	neg_soc_413
201.70118099595493	8	12	message	9	1.769	negative	social	neg_soc_413
209.7173181949329	5	12	rating	9	1.769	negative	social	neg_soc_413
214.74868597664317	6	13	iti	8	1.202	negative	nonsocial	neg_nonsoc_211
220.7498192469502	8	13	message	8	1.202	negative	nonsocial	neg_nonsoc_211
228.76588944755713	5	13	rating	8	1.202	negative	nonsocial	neg_nonsoc_211
233.79874601858683	5	14	iti	7	0.919	positive	nonsocial	pos_nonsoc_113
238.81510388453717	8	14	message	7	0.919	positive	nonsocial	pos_nonsoc_113
246.8312553384876	5	14	rating	7	0.919	positive	nonsocial	pos_nonsoc_113
251.8685568950168	4	15	iti	6	0.502	positive	social	pos_soc_314
255.8805330675459	8	15	message	6	0.502	positive	social	pos_soc_314
263.89669906156814	5	15	rating	6	0.502	positive	social	pos_soc_314
268.93520744406123	4	16	iti	7	1.836	positive	social	pos_soc_304
272.94598847970155	8	16	message	7	1.836	positive	social	pos_soc_304
280.9620492720278	5	16	rating	7	1.836	positive	social	pos_soc_304
285.99998717052586	3	17	iti	8	1.219	positive	social	pos_soc_307
289.01149150346646	8	17	message	8	1.219	positive	social	pos_soc_307
297.02760076269806	5	17	rating	8	1.219	positive	social	pos_soc_307
302.05712822746864	6	18	iti	4	0.602	positive	nonsocial	pos_nonsoc_114
308.0600981084226	8	18	message	4	0.602	positive	nonsocial	pos_nonsoc_114
316.07620907825185	5	18	rating	4	0.602	positive	nonsocial	pos_nonsoc_114
321.11178179172566	5	19	iti	6	0.969	negative	social	neg_soc_416
326.12544318709297	8	19	message	6	0.969	negative	social	neg_soc_416
334.1415347701586	5	19	rating	6	0.969	negative	social	neg_soc_416
339.17450395546985	6	20	iti	9	2.002	positive	nonsocial	pos_nonsoc_106
345.1907164207023	8	20	message	9	2.002	positive	nonsocial	pos_nonsoc_106
353.2068005911824	5	20	rating	9	2.002	positive	nonsocial	pos_nonsoc_106
358.24710538530053	4	21	iti	4	1.769	negative	social	neg_soc_412
362.2561302083395	8	21	message	4	1.769	negative	social	neg_soc_412
370.27223975267043	5	21	rating	4	1.769	negative	social	neg_soc_412
375.3111022286794	5	22	iti	4	0.969	negative	social	neg_soc_411
380.3214801337017	8	22	message	4	0.969	negative	social	neg_soc_411
388.337548623711	5	22	rating	4	0.969	negative	social	neg_soc_411
393.37354727576167	6	23	iti	7	0.935	negative	nonsocial	neg_nonsoc_219
399.3867858686481	8	23	message	7	0.935	negative	nonsocial	neg_nonsoc_219
407.40286291164193	5	23	rating	7	0.935	negative	nonsocial	neg_nonsoc_219
412.43486532472343	4	24	iti	4	0.736	positive	social	pos_soc_319
416.43544920839304	8	24	message	4	0.736	positive	social	pos_soc_319
424.4516106408246	5	24	rating	4	0.736	positive	social	pos_soc_319
429.4876206968529	3	25	iti	8	1.252	negative	social	neg_soc_420
432.50096819772807	8	25	message	8	1.252	negative	social	neg_soc_420
440.5170606360916	5	25	rating	8	1.252	negative	social	neg_soc_420
445.55393625404395	5	26	iti	6	1.952	positive	social	pos_soc_309
450.56629930652525	8	26	message	6	1.952	positive	social	pos_soc_309
458.58244477338667	5	26	rating	6	1.952	positive	social	pos_soc_309
