onset	duration	trial	trial_type	rating	resp_time	valence	s_ns	id
10.1099175264535	3	1	iti	6	0.998	negative	social	neg_soc_414
13.11084096354898	8	1	message	6	0.998	negative	social	neg_soc_414
21.12691344495397	5	1	rating	6	0.998	negative	social	neg_soc_414
26.20203714960371	4	2	iti	7	0.974	positive	nonsocial	pos_nonsoc_104
30.209568051534006	8	2	message	7	0.974	positive	nonsocial	pos_nonsoc_104
38.225659919698955	5	2	rating	7	0.974	positive	nonsocial	pos_nonsoc_104
43.384225675603375	4	3	iti	6	1.975	positive	social	pos_soc_305
47.39164567386615	8	3	message	6	1.975	positive	social	pos_soc_305
55.407847305294126	5	3	rating	6	1.975	positive	social	pos_soc_305
60.4830012304883	5	4	iti	4	0.674	negative	nonsocial	neg_nonsoc_209
65.49032629063004	8	4	message	4	0.674	negative	nonsocial	neg_nonsoc_209
73.50641815879499	5	4	rating	4	0.674	negative	nonsocial	neg_nonsoc_209
78.60366101903492	6	5	iti	7	1.474	negative	social	neg_soc_401
84.60553241183516	8	5	message	7	1.474	negative	social	neg_soc_401
92.62168728696997	5	5	rating	7	1.474	negative	social	neg_soc_401
97.71882466043462	4	6	iti	9	1.374	negative	social	neg_soc_403
101.72100453081657	8	6	message	9	1.374	negative	social	neg_soc_403
109.73706703374046	5	6	rating	9	1.374	negative	social	neg_soc_403
114.80958407412982	4	7	iti	4	0.642	negative	nonsocial	neg_nonsoc_207
118.8197068151494	8	7	message	4	0.642	negative	nonsocial	neg_nonsoc_207
126.83583945254213	5	7	rating	4	0.642	negative	nonsocial	neg_nonsoc_207
131.94854582176777	3	8	iti	4	0.542	positive	social	pos_soc_301
134.95193337340606	8	8	message	4	0.542	positive	social	pos_soc_301
142.96798931903322	5	8	rating	4	0.542	positive	social	pos_soc_301
148.0421051971498	3	9	iti	6	2.608	negative	nonsocial	neg_nonsoc_204
151.05064962760662	8	9	message	6	2.608	negative	nonsocial	neg_nonsoc_204
159.06679937097942	5	9	rating	6	2.608	negative	nonsocial	neg_nonsoc_204
164.1589361001097	5	10	iti	7	1.307	positive	nonsocial	pos_nonsoc_112
169.16599658795167	8	10	message	7	1.307	positive	nonsocial	pos_nonsoc_112
177.18213863359415	5	10	rating	7	1.307	positive	nonsocial	pos_nonsoc_112
182.26834843031247	3	11	iti	4	0.875	positive	nonsocial	pos_nonsoc_120
185.28151175694074	8	11	message	4	0.875	positive	nonsocial	pos_nonsoc_120
193.29760162939783	5	11	rating	4	0.875	positive	nonsocial	pos_nonsoc_120
198.38808563703788	3	12	iti	5.0	0.0	negative	social	neg_soc_409
201.39695479578222	8	12	message	5.0	0.0	negative	social	neg_soc_409
209.41309113946045	5	12	rating	5.0	0.0	negative	social	neg_soc_409
214.52109507840942	4	13	iti	5.0	0.0	positive	social	pos_soc_308
218.52906303777127	8	13	message	5.0	0.0	positive	social	pos_soc_308
226.54516944600618	5	13	rating	5.0	0.0	positive	social	pos_soc_308
231.65135587597615	5	14	iti	6	0.707	positive	nonsocial	pos_nonsoc_101
236.66105895058718	8	14	message	6	0.707	positive	nonsocial	pos_nonsoc_101
244.67717077571433	5	14	rating	6	0.707	positive	nonsocial	pos_nonsoc_101
