onset	duration	trial	trial_type	rating	resp_time	valence	s_ns	id
10.10422492727912	6	1	iti	8	3.635	negative	nonsocial	neg_nonsoc_214
16.11548451969975	8	1	message	8	3.635	negative	nonsocial	neg_nonsoc_214
24.131504649777753	5	1	rating	8	3.635	negative	nonsocial	neg_nonsoc_214
29.2422078197917	6	2	iti	10	2.294	positive	social	pos_soc_309
35.24720384697525	8	2	message	10	2.294	positive	social	pos_soc_309
43.26321913041647	5	2	rating	10	2.294	positive	social	pos_soc_309
48.33172177910342	4	3	iti	7	1.195	negative	nonsocial	neg_nonsoc_211
52.34576049004636	8	3	message	7	1.195	negative	nonsocial	neg_nonsoc_211
60.361780049931895	5	3	rating	7	1.195	negative	nonsocial	neg_nonsoc_211
65.4735705771518	4	4	iti	8	1.428	positive	nonsocial	pos_nonsoc_103
69.47764203710426	8	4	message	8	1.428	positive	nonsocial	pos_nonsoc_103
77.49365903112312	5	4	rating	8	1.428	positive	nonsocial	pos_nonsoc_103
82.56212661296786	4	5	iti	2	1.361	negative	social	neg_soc_404
86.57620010565665	8	5	message	2	1.361	negative	social	neg_soc_404
94.5922561578659	5	5	rating	2	1.361	negative	social	neg_soc_404
99.67398043156163	5	6	iti	6	1.561	negative	social	neg_soc_413
104.67466922417043	8	6	message	6	1.561	negative	social	neg_soc_413
112.69068621818928	5	6	rating	6	1.561	negative	social	neg_soc_413
117.76041478087359	5	7	iti	9	2.062	positive	social	pos_soc_319
122.77314005326161	8	7	message	9	2.062	positive	social	pos_soc_319
130.78915961314715	5	7	rating	9	2.062	positive	social	pos_soc_319
135.87942023961205	2	8	iti	7	1.06	positive	nonsocial	pos_nonsoc_110
137.888526784938	8	8	message	7	1.06	positive	nonsocial	pos_nonsoc_110
145.9045412130904	5	8	rating	7	1.06	positive	nonsocial	pos_nonsoc_110
150.9977403268972	2	9	iti	8	1.528	positive	social	pos_soc_304
153.00391921853975	8	9	message	8	1.528	positive	social	pos_soc_304
