onset	duration	trial	trial_type	rating	resp_time	valence	s_ns	id
10.046134564873228	4	1	iti	7	1.413	negative	nonsocial	neg_nonsoc_206
14.047034898920401	8	1	message	7	1.413	negative	nonsocial	neg_nonsoc_206
22.063037923221827	5	1	rating	7	1.413	negative	nonsocial	neg_nonsoc_206
27.09545679123562	3	2	iti	8	2.67	negative	nonsocial	neg_nonsoc_203
30.095664626422604	8	2	message	8	2.67	negative	nonsocial	neg_nonsoc_203
38.11168418630814	5	2	rating	8	2.67	negative	nonsocial	neg_nonsoc_203
43.14941553837434	4	3	iti	6	0.937	positive	social	pos_soc_302
47.16090805445447	8	3	message	6	0.937	positive	social	pos_soc_302
55.17690338115631	5	3	rating	6	0.937	positive	social	pos_soc_302
60.20700498661904	2	4	iti	6	3.235	positive	social	pos_soc_313
62.209629582958314	8	4	message	6	3.235	positive	social	pos_soc_313
70.22570901306221	5	4	rating	6	3.235	positive	social	pos_soc_313
75.26449778722508	2	5	iti	8	4.22	negative	nonsocial	neg_nonsoc_218
77.27502012066975	8	5	message	8	4.22	negative	nonsocial	neg_nonsoc_218
85.29098722283993	5	5	rating	8	4.22	negative	nonsocial	neg_nonsoc_218
90.32460035916415	4	6	iti	8	4.937	negative	social	neg_soc_415
94.34020995060132	8	6	message	8	4.937	negative	social	neg_soc_415
102.35621126432488	5	6	rating	8	4.937	negative	social	neg_soc_415
107.38641379387036	5	7	iti	8	0.987	positive	nonsocial	pos_nonsoc_112
112.38875386412383	8	7	message	8	0.987	positive	nonsocial	pos_nonsoc_112
120.40471298359807	5	7	rating	8	0.987	positive	nonsocial	pos_nonsoc_112
125.44399269355245	2	8	iti	7	1.219	positive	social	pos_soc_305
127.45408253594269	8	8	message	7	1.219	positive	social	pos_soc_305
135.47008499005142	5	8	rating	7	1.219	positive	social	pos_soc_305
140.50149290666195	4	9	iti	6	1.487	negative	social	neg_soc_403
144.50264697639705	8	9	message	6	1.487	negative	social	neg_soc_403
152.51863745646233	5	9	rating	6	1.487	negative	social	neg_soc_403
157.55001600815604	6	10	iti	7	3.036	positive	social	pos_soc_303
163.55102524898166	8	10	message	7	3.036	positive	social	pos_soc_303
171.5670393920377	5	10	rating	7	3.036	positive	social	pos_soc_303
176.59984627608674	2	11	iti	6	1.737	positive	social	pos_soc_308
178.6164200631374	8	11	message	6	1.737	positive	social	pos_soc_308
186.6324022754102	5	11	rating	6	1.737	positive	social	pos_soc_308
191.66305411669055	5	12	iti	5.0	0.0	positive	nonsocial	pos_nonsoc_105
196.66488985162732	8	12	message	5.0	0.0	positive	nonsocial	pos_nonsoc_105
204.68090656054983	5	12	rating	5.0	0.0	positive	nonsocial	pos_nonsoc_105
209.7122517559792	6	13	iti	6	4.936	positive	nonsocial	pos_nonsoc_108
215.71328066844808	8	13	message	6	4.936	positive	nonsocial	pos_nonsoc_108
223.72930593025922	5	13	rating	6	4.936	positive	nonsocial	pos_nonsoc_108
228.75648586906027	3	14	iti	7	1.737	positive	social	pos_soc_316
231.76191894883868	8	14	message	7	1.737	positive	social	pos_soc_316
239.77795589959715	5	14	rating	7	1.737	positive	social	pos_soc_316
244.80737612495432	3	15	iti	6	4.62	negative	nonsocial	neg_nonsoc_205
247.81056492682865	8	15	message	6	4.62	negative	nonsocial	neg_nonsoc_205
255.82657650401825	5	15	rating	6	4.62	negative	nonsocial	neg_nonsoc_205
260.85253965190304	5	16	iti	6	1.02	negative	nonsocial	neg_nonsoc_207
265.85902787300756	8	16	message	6	1.02	negative	nonsocial	neg_nonsoc_207
273.87506339828496	5	16	rating	6	1.02	negative	nonsocial	neg_nonsoc_207
278.90055414163635	5	17	iti	6	0.453	negative	nonsocial	neg_nonsoc_204
283.9074805557211	8	17	message	6	0.453	negative	nonsocial	neg_nonsoc_204
291.92351950215334	5	17	rating	6	0.453	negative	nonsocial	neg_nonsoc_204
296.95886174740644	4	18	iti	8	1.853	negative	social	neg_soc_407
300.9727393789517	8	18	message	8	1.853	negative	social	neg_soc_407
308.9887466796972	5	18	rating	8	1.853	negative	social	neg_soc_407
314.0171608002879	6	19	iti	7	3.703	positive	nonsocial	pos_nonsoc_109
320.02111480057374	8	19	message	7	3.703	positive	nonsocial	pos_nonsoc_109
328.03713635613303	5	19	rating	7	3.703	positive	nonsocial	pos_nonsoc_109
333.0659185360191	6	20	iti	8	2.854	positive	social	pos_soc_320
339.06950333662417	8	20	message	8	2.854	positive	social	pos_soc_320
347.0855408575753	5	20	rating	8	2.854	positive	social	pos_soc_320
352.1177849615706	2	21	iti	5.0	0.0	negative	nonsocial	neg_nonsoc_201
354.1182302819575	8	21	message	5.0	0.0	negative	nonsocial	neg_nonsoc_201
362.13418883123904	5	21	rating	5.0	0.0	negative	nonsocial	neg_nonsoc_201
367.16430583190095	5	22	iti	7	1.737	negative	social	neg_soc_417
372.1667032065061	8	22	message	7	1.737	negative	social	neg_soc_417
380.18271877504367	5	22	rating	7	1.737	negative	social	neg_soc_417
385.2131031960148	6	23	iti	7	2.036	negative	social	neg_soc_406
391.215053824752	8	23	message	7	2.036	negative	social	neg_soc_406
399.2311101620571	5	23	rating	7	2.036	negative	social	neg_soc_406
404.25985242846446	3	24	iti	7	2.886	positive	nonsocial	pos_nonsoc_120
407.2637274570807	8	24	message	7	2.886	positive	nonsocial	pos_nonsoc_120
415.2797461616774	5	24	rating	7	2.886	positive	nonsocial	pos_nonsoc_120
420.3064636743152	6	25	iti	5.0	0.0	positive	nonsocial	pos_nonsoc_107
426.3121607532471	8	25	message	5.0	0.0	positive	nonsocial	pos_nonsoc_107
434.3281238640693	5	25	rating	5.0	0.0	positive	nonsocial	pos_nonsoc_107
439.35672614820396	4	26	iti	5.0	0.0	negative	nonsocial	neg_nonsoc_217
443.3606747316603	8	26	message	5.0	0.0	negative	nonsocial	neg_nonsoc_217
451.376690585294	5	26	rating	5.0	0.0	negative	nonsocial	neg_nonsoc_217
456.4057099652837	4	27	iti	8	1.436	negative	social	neg_soc_409
460.4092348956706	8	27	message	8	1.436	negative	social	neg_soc_409
468.425247328149	5	27	rating	8	1.436	negative	social	neg_soc_409
473.45262711944133	3	28	iti	7	2.203	positive	nonsocial	pos_nonsoc_111
476.45789740924465	8	28	message	7	2.203	positive	nonsocial	pos_nonsoc_111
484.4738898849837	5	28	rating	7	2.203	positive	nonsocial	pos_nonsoc_111
489.51008827436044	3	29	iti	5.0	0.0	negative	social	neg_soc_405
492.5231334247733	8	29	message	5.0	0.0	negative	social	neg_soc_405
500.5392493472009	5	29	rating	5.0	0.0	negative	social	neg_soc_405
505.56511926860276	3	30	iti	6	0.72	positive	nonsocial	pos_nonsoc_104
508.5718312902859	8	30	message	6	0.72	positive	nonsocial	pos_nonsoc_104
516.587841441994	5	30	rating	6	0.72	positive	nonsocial	pos_nonsoc_104
521.6214996235303	4	31	iti	6	0.87	positive	social	pos_soc_301
525.6370718673547	8	31	message	6	0.87	positive	social	pos_soc_301
533.6530446714505	5	31	rating	6	0.87	positive	social	pos_soc_301
538.6804803416135	4	32	iti	6	1.17	negative	nonsocial	neg_nonsoc_215
542.6856077981815	8	32	message	6	1.17	negative	nonsocial	neg_nonsoc_215
550.7016176647935	5	32	rating	6	1.17	negative	nonsocial	neg_nonsoc_215
555.7353838978192	6	33	iti	5.0	0.0	positive	social	pos_soc_312
561.7506801684463	8	33	message	5.0	0.0	positive	social	pos_soc_312
569.7666729292814	5	33	rating	5.0	0.0	positive	social	pos_soc_312
574.7977381601654	4	34	iti	9	1.57	positive	nonsocial	pos_nonsoc_101
578.7992078314805	8	34	message	9	1.57	positive	nonsocial	pos_nonsoc_101
586.8151880480796	5	34	rating	9	1.57	positive	nonsocial	pos_nonsoc_101
591.8451251529896	4	35	iti	5.0	0.0	negative	social	neg_soc_401
595.8477776887644	8	35	message	5.0	0.0	negative	social	neg_soc_401
603.8637847044133	5	35	rating	5.0	0.0	negative	social	neg_soc_401
608.9032602755115	3	36	iti	8	1.353	positive	social	pos_soc_317
611.9130730043189	8	36	message	8	1.353	positive	social	pos_soc_317
