onset	duration	trial	trial_type	rating	resp_time	valence	s_ns	id
10.104515142418677	6	1	iti	7	3.469	negative	social	neg_soc_419
16.115018344455166	8	1	message	7	3.469	negative	social	neg_soc_419
24.131004217430018	5	1	rating	7	3.469	negative	social	neg_soc_419
29.244601646088995	4	2	iti	5.0	0.0	negative	social	neg_soc_410
33.24684933872777	8	2	message	5.0	0.0	negative	social	neg_soc_410
41.26284091360867	5	2	rating	5.0	0.0	negative	social	neg_soc_410
46.33506756904535	5	3	iti	8	2.095	positive	social	pos_soc_319
51.345261157432105	8	3	message	8	2.095	positive	social	pos_soc_319
59.3612552981358	5	3	rating	8	2.095	positive	social	pos_soc_319
64.41715025986196	2	4	iti	3	4.894	negative	nonsocial	neg_nonsoc_202
66.42727998684859	8	4	message	3	4.894	negative	nonsocial	neg_nonsoc_202
74.44327384245116	5	4	rating	3	4.894	negative	nonsocial	neg_nonsoc_202
79.49361172335921	5	5	iti	6	0.728	positive	nonsocial	pos_nonsoc_115
84.50902512460016	8	5	message	6	0.728	positive	nonsocial	pos_nonsoc_115
92.52502126098261	5	5	rating	6	0.728	positive	nonsocial	pos_nonsoc_115
97.62330820786883	4	6	iti	5.0	0.0	negative	social	neg_soc_411
101.62419599515852	8	6	message	5.0	0.0	negative	social	neg_soc_411
109.64019327191636	5	6	rating	5.0	0.0	negative	social	neg_soc_411
114.73146259391797	4	7	iti	6	0.994	positive	nonsocial	pos_nonsoc_110
118.7393671507889	8	7	message	6	0.994	positive	nonsocial	pos_nonsoc_110
126.75535986601608	5	7	rating	6	0.994	positive	nonsocial	pos_nonsoc_110
131.852339080011	2	8	iti	6	0.728	positive	social	pos_soc_306
133.854709078616	8	8	message	6	0.728	positive	social	pos_soc_306
141.8707043597242	5	8	rating	6	0.728	positive	social	pos_soc_306
146.94306044850964	4	9	iti	6	0.761	positive	social	pos_soc_318
150.95321127257193	8	9	message	6	0.761	positive	social	pos_soc_318
158.96920170704834	5	9	rating	6	0.761	positive	social	pos_soc_318
164.06633230671287	6	10	iti	2	1.328	negative	social	neg_soc_418
170.06820595409954	8	10	message	2	1.328	negative	social	neg_soc_418
178.0841906866699	5	10	rating	2	1.328	negative	social	neg_soc_418
183.1711610541388	2	11	iti	6	0.561	positive	social	pos_soc_311
185.18354702665238	8	11	message	6	0.561	positive	social	pos_soc_311
193.19954059718293	5	11	rating	6	0.561	positive	social	pos_soc_311
198.315142817155	2	12	iti	4	1.595	negative	social	neg_soc_412
200.3155539248255	8	12	message	4	1.595	negative	social	neg_soc_412
208.33154635495157	5	12	rating	4	1.595	negative	social	neg_soc_412
213.40689223990194	3	13	iti	7	3.461	positive	nonsocial	pos_nonsoc_113
216.4141447834554	8	13	message	7	3.461	positive	nonsocial	pos_nonsoc_113
224.43014063473674	5	13	rating	7	3.461	positive	nonsocial	pos_nonsoc_113
229.49146495450987	6	14	iti	6	0.627	negative	nonsocial	neg_nonsoc_212
235.49580838391557	8	14	message	6	0.627	negative	nonsocial	neg_nonsoc_212
243.5117991034931	5	14	rating	6	0.627	negative	nonsocial	neg_nonsoc_212
248.58825629056082	3	15	iti	3	1.461	negative	nonsocial	neg_nonsoc_208
251.5944095060113	8	15	message	3	1.461	negative	nonsocial	neg_nonsoc_208
259.6103885366465	5	15	rating	3	1.461	negative	nonsocial	neg_nonsoc_208
264.6783436067635	3	16	iti	7	1.295	positive	nonsocial	pos_nonsoc_118
267.6929875353526	8	16	message	7	1.295	positive	nonsocial	pos_nonsoc_118
275.70897882510326	5	16	rating	7	1.295	positive	nonsocial	pos_nonsoc_118
280.801990080392	4	17	iti	7	3.927	positive	social	pos_soc_304
284.8081538443512	8	17	message	7	3.927	positive	social	pos_soc_304
292.82417164801154	5	17	rating	7	3.927	positive	social	pos_soc_304
