onset	duration	trial	trial_type	rating	resp_time	valence	s_ns	id
10.097306218474841	2	1	iti	8	1.868	negative	nonsocial	neg_nonsoc_201
12.108976601361064	8	1	message	8	1.868	negative	nonsocial	neg_nonsoc_201
20.124970742079313	5	1	rating	8	1.868	negative	nonsocial	neg_nonsoc_201
25.21565561836178	3	2	iti	7	1.061	negative	nonsocial	neg_nonsoc_205
28.224231860160216	8	2	message	7	1.061	negative	nonsocial	neg_nonsoc_205
36.24023084749933	5	2	rating	7	1.061	negative	nonsocial	neg_nonsoc_205
41.316204797756654	4	3	iti	6	1.061	negative	social	neg_soc_406
45.32273690506554	8	3	message	6	1.061	negative	social	neg_soc_406
53.338734466928145	5	3	rating	6	1.061	negative	social	neg_soc_406
58.40887792981812	3	4	iti	8	1.661	negative	nonsocial	neg_nonsoc_203
61.42132833389769	8	4	message	8	1.661	negative	nonsocial	neg_nonsoc_203
69.43732703614296	5	4	rating	8	1.661	negative	nonsocial	neg_nonsoc_203
74.49834003165233	2	5	iti	9	2.061	positive	nonsocial	pos_nonsoc_111
76.50334374216982	8	5	message	9	2.061	positive	nonsocial	pos_nonsoc_111
84.51933845307576	5	5	rating	9	2.061	positive	nonsocial	pos_nonsoc_111
89.59255467489493	4	6	iti	7	0.995	positive	nonsocial	pos_nonsoc_108
93.60185477407867	8	6	message	7	0.995	positive	nonsocial	pos_nonsoc_108
101.61782325620516	5	6	rating	7	0.995	positive	nonsocial	pos_nonsoc_108
106.6790087344707	5	7	iti	10	2.328	positive	social	pos_soc_316
111.68360133732494	8	7	message	10	2.328	positive	social	pos_soc_316
119.69959234199268	5	7	rating	10	2.328	positive	social	pos_soc_316
124.76932897365259	5	8	iti	10	2.061	negative	social	neg_soc_403
129.7820285511698	8	8	message	10	2.061	negative	social	neg_soc_403
137.79800900730697	5	8	rating	10	2.061	negative	social	neg_soc_403
142.89301764142147	2	9	iti	4	0.728	negative	social	neg_soc_415
144.8973556540259	8	9	message	4	0.728	negative	social	neg_soc_415
152.91335464136864	5	9	rating	4	0.728	negative	social	neg_soc_415
157.96900271040067	6	10	iti	7	1.261	positive	nonsocial	pos_nonsoc_107
163.97902524149686	8	10	message	7	1.261	positive	nonsocial	pos_nonsoc_107
171.9950630018211	5	10	rating	7	1.261	positive	nonsocial	pos_nonsoc_107
177.05681040324635	4	11	iti	4	0.561	positive	nonsocial	pos_nonsoc_120
181.06086189490816	8	11	message	4	0.561	positive	nonsocial	pos_nonsoc_120
189.0768577462004	5	11	rating	4	0.561	positive	nonsocial	pos_nonsoc_120
