onset	duration	trial	trial_type	rating	resp_time	valence	s_ns	id
10.057952883773396	5	1	iti	9	2.462	positive	social	pos_soc_306
15.060572954427698	8	1	message	9	2.462	positive	social	pos_soc_306
23.076727585921617	5	1	rating	9	2.462	positive	social	pos_soc_306
28.265125776220884	5	2	iti	10	1.602	negative	nonsocial	neg_nonsoc_216
33.27596300426012	8	2	message	10	1.602	negative	nonsocial	neg_nonsoc_216
41.29209226183957	5	2	rating	10	1.602	negative	nonsocial	neg_nonsoc_216
46.321592432756006	3	3	iti	10	2.152	negative	nonsocial	neg_nonsoc_202
49.32479382267775	8	3	message	10	2.152	negative	nonsocial	neg_nonsoc_202
57.34096413468251	5	3	rating	10	2.152	negative	nonsocial	neg_nonsoc_202
62.37432655773773	6	4	iti	8	0.919	positive	social	pos_soc_319
68.39014134981699	8	4	message	8	0.919	positive	social	pos_soc_319
76.40628600280616	5	4	rating	8	0.919	positive	social	pos_soc_319
81.44350012929317	4	5	iti	10	1.302	positive	social	pos_soc_311
85.45556699440749	8	5	message	10	1.302	positive	social	pos_soc_311
93.47169824768753	5	5	rating	10	1.302	positive	social	pos_soc_311
98.49932616572369	6	6	iti	8	1.119	negative	nonsocial	neg_nonsoc_210
104.50424043752537	8	6	message	8	1.119	negative	nonsocial	neg_nonsoc_210
112.52036427820167	5	6	rating	8	1.119	negative	nonsocial	neg_nonsoc_210
117.55442434139695	3	7	iti	10	1.386	negative	nonsocial	neg_nonsoc_208
120.56981347890905	8	7	message	10	1.386	negative	nonsocial	neg_nonsoc_208
128.5859299069798	5	7	rating	10	1.386	negative	nonsocial	neg_nonsoc_208
133.62301060658137	6	8	iti	10	1.569	positive	social	pos_soc_309
139.63510027971097	8	8	message	10	1.569	positive	social	pos_soc_309
147.651269736416	5	8	rating	10	1.569	positive	social	pos_soc_309
152.6820930572685	4	9	iti	8	1.718	positive	nonsocial	pos_nonsoc_114
156.6839333789303	8	9	message	8	1.718	positive	nonsocial	pos_nonsoc_114
164.70002813938663	5	9	rating	8	1.718	positive	nonsocial	pos_nonsoc_114
169.73100341863574	4	10	iti	6	0.453	negative	social	neg_soc_404
173.7327316959272	8	10	message	6	0.453	negative	social	neg_soc_404
181.74883529448925	5	10	rating	6	0.453	negative	social	neg_soc_404
186.7809894629827	3	11	iti	10	1.436	positive	social	pos_soc_315
189.78159530086486	8	11	message	10	1.436	positive	social	pos_soc_315
197.79772912004591	5	11	rating	10	1.436	positive	social	pos_soc_315
202.82919106530244	4	12	iti	7	1.286	positive	nonsocial	pos_nonsoc_118
206.83039732416364	8	12	message	7	1.286	positive	nonsocial	pos_nonsoc_118
214.8465251562411	5	12	rating	7	1.286	positive	nonsocial	pos_nonsoc_118
