onset	duration	trial	trial_type	rating	resp_time	valence	s_ns	id
10.03824672821429	5	1	iti	0	1.797	negative	social	neg_soc_414
15.038310875224852	8	1	message	0	1.797	negative	social	neg_soc_414
23.05435418500565	5	1	rating	0	1.797	negative	social	neg_soc_414
28.08644736181668	2	2	iti	10	1.987	negative	social	neg_soc_409
30.08710508249351	8	2	message	10	1.987	negative	social	neg_soc_409
38.103192297337955	5	2	rating	10	1.987	negative	social	neg_soc_409
43.13267226750759	5	3	iti	0	2.054	negative	nonsocial	neg_nonsoc_206
48.135678624046704	8	3	message	0	2.054	negative	nonsocial	neg_nonsoc_206
56.15171452128561	5	3	rating	0	2.054	negative	nonsocial	neg_nonsoc_206
61.183206996982335	4	4	iti	10	1.77	positive	social	pos_soc_303
65.18433484396883	8	4	message	10	1.77	positive	social	pos_soc_303
73.20039668510799	5	4	rating	10	1.77	positive	social	pos_soc_303
78.23094691250299	3	5	iti	0	1.654	negative	social	neg_soc_417
81.2330660446205	8	5	message	0	1.654	negative	social	neg_soc_417
89.24912474968369	5	5	rating	0	1.654	negative	social	neg_soc_417
94.28073981744456	4	6	iti	10	1.953	positive	nonsocial	pos_nonsoc_119
98.28171912846665	8	6	message	10	1.953	positive	nonsocial	pos_nonsoc_119
106.29780947938707	5	6	rating	10	1.953	positive	nonsocial	pos_nonsoc_119
111.32661120183548	3	7	iti	0	2.553	negative	nonsocial	neg_nonsoc_215
114.33042295972336	8	7	message	0	2.553	negative	nonsocial	neg_nonsoc_215
122.34651416593988	5	7	rating	0	2.553	negative	nonsocial	neg_nonsoc_215
127.3756628524352	4	8	iti	10	1.537	positive	nonsocial	pos_nonsoc_120
131.3791094000153	8	8	message	10	1.537	positive	nonsocial	pos_nonsoc_120
139.39517124115446	5	8	rating	10	1.537	positive	nonsocial	pos_nonsoc_120
144.42390511032136	4	9	iti	10	2.004	positive	nonsocial	pos_nonsoc_111
148.42775820739553	8	9	message	10	2.004	positive	nonsocial	pos_nonsoc_111
156.44382489519558	5	9	rating	10	2.004	positive	nonsocial	pos_nonsoc_111
161.47523127135355	5	10	iti	10	1.504	positive	social	pos_soc_308
166.4763377360032	8	10	message	10	1.504	positive	social	pos_soc_308
174.49240470890072	5	10	rating	10	1.504	positive	social	pos_soc_308
